TIME START: 1478652969.842
t 	1478652997.163	a		72.00
t 	1478652997.196	a		76.00
t 	1478652997.225	a		80.00
t 	1478652997.258	a		84.00
t 	1478652997.287	a		88.00
t 	1478652997.317	a		92.00
t 	1478652997.349	a		96.00
t 	1478652997.38	a		100.00
t 	1478652997.412	a		104.00
t 	1478652997.443	a		108.00
t 	1478652997.474	a		112.00
t 	1478652997.504	a		116.00
t 	1478652997.534	a		120.00
t 	1478652997.566	a		124.00
t 	1478652997.597	a		127.00
t 	1478652997.627	a		130.00
t 	1478652997.659	a		133.00
t 	1478652997.69	a		136.00
t 	1478652997.72	a		139.00
t 	1478652997.752	a		142.00
t 	1478652997.783	a		145.00
t 	1478652997.813	a		148.00
t 	1478652997.844	a		151.00
t 	1478652997.875	a		154.00
t 	1478652997.906	a		157.00
t 	1478652997.937	a		160.00
t 	1478652997.968	a		163.00
t 	1478652997.999	a		166.00
t 	1478652998.031	a		169.00
t 	1478652998.06	a		172.00
t 	1478652998.092	a		175.00
t 	1478652998.123	a		178.00
t 	1478652998.154	a		182.00
t 	1478652998.186	a		186.00
t 	1478652998.218	a		190.00
t 	1478652998.247	a		194.00
t 	1478652998.277	a		198.00
t 	1478652998.31	a		202.00
t 	1478652998.339	a		206.00
t 	1478652998.371	a		210.00
t 	1478652998.401	a		214.00
t 	1478652998.432	a		218.00
t 	1478652998.463	a		222.00
t 	1478652998.495	a		226.00
t 	1478652998.525	a		230.00
t 	1478652998.556	a		234.00
t 	1478652998.586	a		238.00
t 	1478652998.623	a		242.00
t 	1478652998.648	a		246.00
t 	1478652998.679	a		250.00
t 	1478652998.711	a		254.00
t 	1478652998.741	a		258.00
t 	1478652998.772	a		262.00
t 	1478652998.804	a		266.00
t 	1478652998.834	a		270.00
t 	1478652998.865	a		274.00
t 	1478652998.896	a		278.00
t 	1478652998.926	a		282.00
t 	1478652998.958	a		286.00
t 	1478652998.988	a		290.00
t 	1478652999.021	a		294.00
t 	1478652999.051	a		298.00
t 	1478652999.081	a		302.00
t 	1478652999.112	a		306.00
t 	1478652999.144	a		310.00
t 	1478652999.174	a		314.00
t 	1478652999.211	a		318.00
t 	1478652999.236	a		322.00
t 	1478652999.267	a		326.00
t 	1478652999.298	a		330.00
t 	1478652999.33	a		334.00
t 	1478652999.36	a		338.00
t 	1478652999.391	a		342.00
t 	1478652999.422	a		346.00
t 	1478652999.453	a		350.00
t 	1478652999.484	a		354.00
t 	1478652999.521	a		358.00
t 	1478652999.523	a		0.00
t 	1478652999.588	a		4.00
t 	1478652999.619	a		8.00
t 	1478652999.651	a		12.00
t 	1478652999.687	a		16.00
t 	1478652999.712	a		20.00
t 	1478652999.743	a		24.00
t 	1478652999.774	a		28.00
t 	1478652999.805	a		32.00
t 	1478652999.836	a		36.00
t 	1478652999.869	a		40.00
t 	1478652999.898	a		44.00
t 	1478652999.928	a		48.00
t 	1478652999.961	a		52.00
t 	1478652999.991	a		56.00
t 	1478653000.022	a		60.00
t 	1478653000.052	a		64.00
t 	1478653000.082	a		68.00
t 	1478653000.114	a		72.00
t 	1478653000.144	a		76.00
t 	1478653000.176	a		80.00
t 	1478653000.207	a		84.00
t 	1478653000.237	a		88.00
t 	1478653000.27	a		92.00
t 	1478653000.3	a		96.00
t 	1478653000.331	a		100.00
t 	1478653000.362	a		104.00
t 	1478653000.393	a		108.00
t 	1478653000.425	a		112.00
t 	1478653000.454	a		116.00
t 	1478653000.485	a		120.00
t 	1478653000.517	a		124.00
t 	1478653000.548	a		127.00
t 	1478653000.579	a		130.00
t 	1478653000.61	a		133.00
t 	1478653000.641	a		136.00
t 	1478653000.671	a		139.00
t 	1478653000.702	a		142.00
t 	1478653000.733	a		145.00
t 	1478653000.764	a		148.00
t 	1478653000.796	a		151.00
t 	1478653000.826	a		154.00
t 	1478653000.859	a		157.00
t 	1478653000.887	a		160.00
t 	1478653000.918	a		163.00
t 	1478653000.95	a		166.00
t 	1478653000.98	a		169.00
t 	1478653001.011	a		172.00
t 	1478653001.043	a		175.00
t 	1478653001.073	a		178.00
t 	1478653001.104	a		182.00
t 	1478653001.135	a		186.00
t 	1478653001.166	a		190.00
t 	1478653001.197	a		194.00
t 	1478653001.228	a		198.00
t 	1478653001.259	a		202.00
t 	1478653001.29	a		206.00
t 	1478653001.321	a		210.00
t 	1478653001.352	a		214.00
t 	1478653001.383	a		218.00
t 	1478653001.414	a		222.00
t 	1478653001.444	a		226.00
t 	1478653001.476	a		230.00
t 	1478653001.506	a		234.00
t 	1478653001.542	a		238.00
t 	1478653001.569	a		242.00
t 	1478653001.599	a		246.00
t 	1478653001.63	a		250.00
t 	1478653001.66	a		254.00
t 	1478653001.692	a		258.00
t 	1478653001.723	a		262.00
t 	1478653001.754	a		266.00
t 	1478653001.784	a		270.00
t 	1478653001.816	a		274.00
t 	1478653001.846	a		278.00
t 	1478653001.877	a		282.00
t 	1478653001.909	a		286.00
t 	1478653001.939	a		290.00
t 	1478653001.97	a		294.00
t 	1478653002.002	a		298.00
t 	1478653002.032	a		302.00
t 	1478653002.063	a		306.00
t 	1478653002.097	a		310.00
t 	1478653002.125	a		314.00
t 	1478653002.156	a		318.00
t 	1478653002.186	a		322.00
t 	1478653002.218	a		326.00
t 	1478653002.249	a		330.00
t 	1478653002.279	a		334.00
t 	1478653002.315	a		338.00
t 	1478653002.342	a		342.00
t 	1478653002.372	a		346.00
t 	1478653002.403	a		350.00
t 	1478653002.435	a		354.00
t 	1478653002.475	a		358.00
t 	1478653002.477	a		0.00
t 	1478653002.539	a		4.00
t 	1478653002.569	a		8.00
t 	1478653002.602	a		12.00
t 	1478653002.634	a		16.00
t 	1478653002.663	a		20.00
t 	1478653002.694	a		24.00
t 	1478653002.724	a		28.00
t 	1478653002.756	a		32.00
t 	1478653002.786	a		36.00
t 	1478653002.817	a		40.00
t 	1478653002.849	a		44.00
t 	1478653002.882	a		48.00
t 	1478653002.91	a		52.00
t 	1478653002.941	a		56.00
t 	1478653002.976	a		60.00
t 	1478653003.003	a		64.00
t 	1478653003.033	a		68.00
t 	1478653003.065	a		72.00
t 	1478653003.095	a		76.00
t 	1478653003.129	a		80.00
t 	1478653003.156	a		84.00
t 	1478653003.188	a		88.00
t 	1478653003.219	a		92.00
t 	1478653003.249	a		96.00
t 	1478653003.282	a		100.00
t 	1478653003.312	a		104.00
t 	1478653003.343	a		108.00
t 	1478653003.375	a		112.00
t 	1478653003.405	a		116.00
t 	1478653003.436	a		120.00
t 	1478653003.466	a		124.00
t 	1478653003.498	a		127.00
t 	1478653003.529	a		130.00
t 	1478653003.561	a		133.00
t 	1478653003.591	a		136.00
t 	1478653003.622	a		139.00
t 	1478653003.653	a		142.00
t 	1478653003.684	a		145.00
t 	1478653003.715	a		148.00
t 	1478653003.745	a		151.00
t 	1478653003.776	a		154.00
t 	1478653003.808	a		157.00
t 	1478653003.838	a		160.00
t 	1478653003.896	a		163.00
t 	1478653003.902	a		166.00
t 	1478653003.931	a		169.00
t 	1478653003.962	a		172.00
t 	1478653003.992	a		175.00
t 	1478653004.024	a		178.00
t 	1478653004.055	a		182.00
t 	1478653004.085	a		186.00
t 	1478653004.117	a		190.00
t 	1478653004.148	a		194.00
t 	1478653004.178	a		198.00
t 	1478653004.209	a		202.00
t 	1478653004.241	a		206.00
t 	1478653004.271	a		210.00
t 	1478653004.302	a		214.00
t 	1478653004.334	a		218.00
t 	1478653004.364	a		222.00
t 	1478653004.395	a		226.00
t 	1478653004.425	a		230.00
t 	1478653004.457	a		234.00
t 	1478653004.488	a		238.00
t 	1478653004.518	a		242.00
t 	1478653004.55	a		246.00
t 	1478653004.581	a		250.00
t 	1478653004.611	a		254.00
t 	1478653004.643	a		258.00
t 	1478653004.673	a		262.00
t 	1478653004.704	a		266.00
t 	1478653004.736	a		270.00
t 	1478653004.765	a		274.00
t 	1478653004.797	a		278.00
t 	1478653004.828	a		282.00
t 	1478653004.858	a		286.00
t 	1478653004.89	a		290.00
t 	1478653004.921	a		294.00
t 	1478653004.951	a		298.00
t 	1478653004.983	a		302.00
t 	1478653005.014	a		306.00
t 	1478653005.044	a		310.00
t 	1478653005.076	a		314.00
t 	1478653005.106	a		318.00
t 	1478653005.138	a		322.00
t 	1478653005.168	a		326.00
t 	1478653005.199	a		330.00
t 	1478653005.23	a		334.00
t 	1478653005.261	a		338.00
t 	1478653005.291	a		342.00
t 	1478653005.323	a		346.00
t 	1478653005.355	a		350.00
t 	1478653005.385	a		354.00
t 	1478653005.422	a		358.00
t 	1478653005.424	a		0.00
t 	1478653005.488	a		4.00
t 	1478653005.52	a		8.00
t 	1478653005.552	a		12.00
t 	1478653005.583	a		16.00
t 	1478653005.614	a		20.00
t 	1478653005.644	a		24.00
t 	1478653005.675	a		28.00
t 	1478653005.706	a		32.00
t 	1478653005.737	a		36.00
t 	1478653005.768	a		40.00
t 	1478653005.798	a		44.00
t 	1478653005.83	a		48.00
t 	1478653005.861	a		52.00
t 	1478653005.891	a		56.00
t 	1478653005.923	a		60.00
t 	1478653005.953	a		64.00
t 	1478653005.984	a		68.00
t 	1478653006.016	a		72.00
t 	1478653006.046	a		76.00
t 	1478653006.076	a		80.00
t 	1478653006.107	a		84.00
t 	1478653006.139	a		88.00
t 	1478653006.171	a		92.00
t 	1478653006.2	a		96.00
t 	1478653006.234	a		100.00
t 	1478653006.263	a		104.00
t 	1478653006.294	a		108.00
t 	1478653006.324	a		112.00
t 	1478653006.356	a		116.00
t 	1478653006.39	a		120.00
t 	1478653006.417	a		124.00
t 	1478653006.449	a		127.00
t 	1478653006.48	a		130.00
t 	1478653006.515	a		133.00
t 	1478653006.541	a		136.00
t 	1478653006.573	a		139.00
t 	1478653006.603	a		142.00
t 	1478653006.634	a		145.00
t 	1478653006.665	a		148.00
t 	1478653006.696	a		151.00
t 	1478653006.727	a		154.00
t 	1478653006.758	a		157.00
t 	1478653006.789	a		160.00
t 	1478653006.82	a		163.00
t 	1478653006.85	a		166.00
t 	1478653006.882	a		169.00
t 	1478653006.912	a		172.00
t 	1478653006.943	a		175.00
t 	1478653006.976	a		178.00
t 	1478653007.006	a		182.00
t 	1478653007.036	a		186.00
t 	1478653007.067	a		190.00
t 	1478653007.098	a		194.00
t 	1478653007.129	a		198.00
t 	1478653007.16	a		202.00
t 	1478653007.192	a		206.00
t 	1478653007.222	a		210.00
t 	1478653007.253	a		214.00
t 	1478653007.283	a		218.00
t 	1478653007.315	a		222.00
t 	1478653007.346	a		226.00
t 	1478653007.376	a		230.00
t 	1478653007.408	a		234.00
t 	1478653007.438	a		238.00
t 	1478653007.469	a		242.00
t 	1478653007.501	a		246.00
t 	1478653007.531	a		250.00
t 	1478653007.562	a		254.00
t 	1478653007.592	a		258.00
t 	1478653007.624	a		262.00
t 	1478653007.658	a		266.00
t 	1478653007.685	a		270.00
t 	1478653007.717	a		274.00
t 	1478653007.748	a		278.00
t 	1478653007.778	a		282.00
t 	1478653007.809	a		286.00
t 	1478653007.841	a		290.00
t 	1478653007.871	a		294.00
t 	1478653007.905	a		298.00
t 	1478653007.934	a		302.00
t 	1478653007.964	a		306.00
t 	1478653007.995	a		310.00
t 	1478653008.026	a		314.00
t 	1478653008.057	a		318.00
t 	1478653008.088	a		322.00
t 	1478653008.12	a		326.00
t 	1478653008.149	a		330.00
t 	1478653008.181	a		334.00
t 	1478653008.213	a		338.00
t 	1478653008.243	a		342.00
t 	1478653008.274	a		346.00
t 	1478653008.304	a		350.00
t 	1478653008.335	a		354.00
t 	1478653008.373	a		358.00
t 	1478653008.375	a		0.00
t 	1478653008.439	a		4.00
t 	1478653008.471	a		8.00
t 	1478653008.502	a		12.00
t 	1478653008.533	a		16.00
t 	1478653008.564	a		20.00
t 	1478653008.595	a		24.00
t 	1478653008.626	a		28.00
t 	1478653008.656	a		32.00
t 	1478653008.688	a		36.00
t 	1478653008.719	a		40.00
t 	1478653008.749	a		44.00
t 	1478653008.781	a		48.00
t 	1478653008.811	a		52.00
t 	1478653008.843	a		56.00
t 	1478653008.875	a		60.00
t 	1478653008.904	a		64.00
t 	1478653008.935	a		68.00
t 	1478653008.965	a		72.00
t 	1478653008.996	a		76.00
t 	1478653009.027	a		80.00
t 	1478653009.058	a		84.00
t 	1478653009.089	a		88.00
t 	1478653009.12	a		92.00
t 	1478653009.152	a		96.00
t 	1478653009.182	a		100.00
t 	1478653009.214	a		104.00
t 	1478653009.245	a		108.00
t 	1478653009.275	a		112.00
t 	1478653009.306	a		116.00
t 	1478653009.337	a		120.00
t 	1478653009.369	a		124.00
t 	1478653009.399	a		127.00
t 	1478653009.431	a		130.00
t 	1478653009.461	a		133.00
t 	1478653009.492	a		136.00
t 	1478653009.523	a		139.00
t 	1478653009.554	a		142.00
t 	1478653009.586	a		145.00
t 	1478653009.615	a		148.00
t 	1478653009.647	a		151.00
t 	1478653009.677	a		154.00
t 	1478653009.708	a		157.00
t 	1478653009.74	a		160.00
t 	1478653009.77	a		163.00
t 	1478653009.801	a		166.00
t 	1478653009.832	a		169.00
t 	1478653009.863	a		172.00
t 	1478653009.894	a		175.00
t 	1478653009.925	a		178.00
t 	1478653009.955	a		182.00
t 	1478653009.99	a		186.00
t 	1478653010.018	a		190.00
t 	1478653010.048	a		194.00
t 	1478653010.08	a		198.00
t 	1478653010.111	a		202.00
t 	1478653010.141	a		206.00
t 	1478653010.173	a		210.00
t 	1478653010.203	a		214.00
t 	1478653010.234	a		218.00
t 	1478653010.267	a		222.00
t 	1478653010.296	a		226.00
t 	1478653010.327	a		230.00
t 	1478653010.358	a		234.00
t 	1478653010.389	a		238.00
t 	1478653010.424	a		242.00
t 	1478653010.451	a		246.00
t 	1478653010.485	a		250.00
t 	1478653010.513	a		254.00
t 	1478653010.543	a		258.00
t 	1478653010.574	a		262.00
t 	1478653010.606	a		266.00
t 	1478653010.636	a		270.00
t 	1478653010.667	a		274.00
t 	1478653010.699	a		278.00
t 	1478653010.729	a		282.00
t 	1478653010.764	a		286.00
t 	1478653010.79	a		290.00
t 	1478653010.822	a		294.00
t 	1478653010.853	a		298.00
t 	1478653010.887	a		302.00
t 	1478653010.916	a		306.00
t 	1478653010.951	a		310.00
t 	1478653010.985	a		314.00
t 	1478653011.007	a		318.00
t 	1478653011.039	a		322.00
t 	1478653011.069	a		326.00
t 	1478653011.1	a		330.00
t 	1478653011.132	a		334.00
t 	1478653011.162	a		338.00
t 	1478653011.193	a		342.00
t 	1478653011.224	a		346.00
t 	1478653011.255	a		350.00
t 	1478653011.286	a		354.00
t 	1478653011.327	a		358.00
t 	1478653011.329	a		0.00
t 	1478653011.39	a		4.00
t 	1478653011.421	a		8.00
t 	1478653011.453	a		12.00
t 	1478653011.489	a		16.00
t 	1478653011.514	a		20.00
t 	1478653011.546	a		24.00
t 	1478653011.579	a		28.00
t 	1478653011.607	a		32.00
t 	1478653011.639	a		36.00
t 	1478653011.669	a		40.00
t 	1478653011.7	a		44.00
t 	1478653011.731	a		48.00
t 	1478653011.762	a		52.00
t 	1478653011.793	a		56.00
t 	1478653011.826	a		60.00
t 	1478653011.854	a		64.00
t 	1478653011.885	a		68.00
t 	1478653011.916	a		72.00
t 	1478653011.947	a		76.00
t 	1478653011.978	a		80.00
t 	1478653012.009	a		84.00
t 	1478653012.039	a		88.00
t 	1478653012.07	a		92.00
t 	1478653012.102	a		96.00
t 	1478653012.133	a		100.00
t 	1478653012.165	a		104.00
t 	1478653012.195	a		108.00
t 	1478653012.226	a		112.00
t 	1478653012.259	a		116.00
t 	1478653012.287	a		120.00
t 	1478653012.319	a		124.00
t 	1478653012.352	a		127.00
t 	1478653012.383	a		130.00
t 	1478653012.416	a		133.00
t 	1478653012.443	a		136.00
t 	1478653012.473	a		139.00
t 	1478653012.505	a		142.00
t 	1478653012.535	a		145.00
t 	1478653012.566	a		148.00
t 	1478653012.597	a		151.00
t 	1478653012.628	a		154.00
t 	1478653012.659	a		157.00
t 	1478653012.689	a		160.00
t 	1478653012.721	a		163.00
t 	1478653012.752	a		166.00
t 	1478653012.782	a		169.00
t 	1478653012.813	a		172.00
t 	1478653012.845	a		175.00
t 	1478653012.875	a		178.00
t 	1478653012.906	a		182.00
t 	1478653012.938	a		186.00
t 	1478653012.968	a		190.00
t 	1478653012.999	a		194.00
t 	1478653013.031	a		198.00
t 	1478653013.063	a		202.00
t 	1478653013.092	a		206.00
t 	1478653013.124	a		210.00
t 	1478653013.154	a		214.00
t 	1478653013.185	a		218.00
t 	1478653013.216	a		222.00
t 	1478653013.246	a		226.00
t 	1478653013.283	a		230.00
t 	1478653013.309	a		234.00
t 	1478653013.339	a		238.00
t 	1478653013.371	a		242.00
t 	1478653013.401	a		246.00
t 	1478653013.432	a		250.00
t 	1478653013.462	a		254.00
t 	1478653013.494	a		258.00
t 	1478653013.525	a		262.00
t 	1478653013.555	a		266.00
t 	1478653013.587	a		270.00
t 	1478653013.618	a		274.00
t 	1478653013.648	a		278.00
t 	1478653013.68	a		282.00
t 	1478653013.711	a		286.00
t 	1478653013.742	a		290.00
t 	1478653013.772	a		294.00
t 	1478653013.804	a		298.00
t 	1478653013.834	a		302.00
t 	1478653013.865	a		306.00
t 	1478653013.897	a		310.00
t 	1478653013.927	a		314.00
t 	1478653013.959	a		318.00
t 	1478653013.99	a		322.00
t 	1478653014.02	a		326.00
t 	1478653014.051	a		330.00
t 	1478653014.081	a		334.00
t 	1478653014.12	a		338.00
t 	1478653014.144	a		342.00
t 	1478653014.174	a		346.00
t 	1478653014.206	a		350.00
t 	1478653014.238	a		354.00
t 	1478653014.273	a		358.00
t 	1478653014.276	a		0.00
t 	1478653014.342	a		4.00
t 	1478653014.371	a		8.00
t 	1478653014.405	a		12.00
t 	1478653014.435	a		16.00
t 	1478653014.465	a		20.00
t 	1478653014.497	a		24.00
t 	1478653014.527	a		28.00
t 	1478653014.56	a		32.00
t 	1478653014.588	a		36.00
t 	1478653014.62	a		40.00
t 	1478653014.651	a		44.00
t 	1478653014.681	a		48.00
t 	1478653014.713	a		52.00
t 	1478653014.743	a		56.00
t 	1478653014.779	a		60.00
t 	1478653014.805	a		64.00
t 	1478653014.836	a		68.00
t 	1478653014.867	a		72.00
t 	1478653014.897	a		76.00
t 	1478653014.928	a		80.00
t 	1478653014.96	a		84.00
t 	1478653014.99	a		88.00
t 	1478653015.021	a		92.00
t 	1478653015.052	a		96.00
t 	1478653015.084	a		100.00
t 	1478653015.115	a		104.00
t 	1478653015.146	a		108.00
t 	1478653015.177	a		112.00
t 	1478653015.207	a		116.00
t 	1478653015.24	a		120.00
t 	1478653015.27	a		124.00
t 	1478653015.31	a		127.00
t 	1478653015.331	a		130.00
t 	1478653015.363	a		133.00
t 	1478653015.393	a		136.00
t 	1478653015.424	a		139.00
t 	1478653015.457	a		142.00
t 	1478653015.486	a		145.00
t 	1478653015.519	a		148.00
t 	1478653015.548	a		151.00
t 	1478653015.578	a		154.00
t 	1478653015.611	a		157.00
t 	1478653015.64	a		160.00
t 	1478653015.672	a		163.00
t 	1478653015.703	a		166.00
t 	1478653015.733	a		169.00
t 	1478653015.764	a		172.00
t 	1478653015.796	a		175.00
t 	1478653015.827	a		178.00
t 	1478653015.857	a		182.00
t 	1478653015.889	a		186.00
t 	1478653015.937	a		190.00
t 	1478653015.95	a		194.00
t 	1478653015.98	a		198.00
t 	1478653016.012	a		202.00
t 	1478653016.043	a		206.00
t 	1478653016.073	a		210.00
t 	1478653016.105	a		214.00
t 	1478653016.136	a		218.00
t 	1478653016.166	a		222.00
t 	1478653016.197	a		226.00
t 	1478653016.229	a		230.00
t 	1478653016.263	a		234.00
t 	1478653016.29	a		238.00
t 	1478653016.322	a		242.00
t 	1478653016.352	a		246.00
t 	1478653016.383	a		250.00
t 	1478653016.415	a		254.00
t 	1478653016.445	a		258.00
t 	1478653016.476	a		262.00
t 	1478653016.506	a		266.00
t 	1478653016.538	a		270.00
t 	1478653016.569	a		274.00
t 	1478653016.599	a		278.00
t 	1478653016.631	a		282.00
t 	1478653016.662	a		286.00
t 	1478653016.692	a		290.00
t 	1478653016.725	a		294.00
t 	1478653016.753	a		298.00
t 	1478653016.785	a		302.00
t 	1478653016.816	a		306.00
t 	1478653016.847	a		310.00
t 	1478653016.878	a		314.00
t 	1478653016.909	a		318.00
t 	1478653016.941	a		322.00
t 	1478653016.971	a		326.00
t 	1478653017.002	a		330.00
t 	1478653017.032	a		334.00
t 	1478653017.063	a		338.00
t 	1478653017.095	a		342.00
t 	1478653017.125	a		346.00
t 	1478653017.156	a		350.00
t 	1478653017.188	a		354.00
t 	1478653017.224	a		358.00
t 	1478653017.228	a		0.00
t 	1478653017.292	a		4.00
t 	1478653017.322	a		8.00
t 	1478653017.354	a		12.00
t 	1478653017.385	a		16.00
t 	1478653017.416	a		20.00
t 	1478653017.447	a		24.00
t 	1478653017.477	a		28.00
t 	1478653017.509	a		32.00
t 	1478653017.539	a		36.00
t 	1478653017.571	a		40.00
t 	1478653017.605	a		44.00
t 	1478653017.632	a		48.00
t 	1478653017.663	a		52.00
t 	1478653017.693	a		56.00
t 	1478653017.725	a		60.00
t 	1478653017.755	a		64.00
t 	1478653017.787	a		68.00
t 	1478653017.818	a		72.00
t 	1478653017.848	a		76.00
t 	1478653017.879	a		80.00
t 	1478653017.909	a		84.00
t 	1478653017.941	a		88.00
t 	1478653017.972	a		92.00
t 	1478653018.002	a		96.00
t 	1478653018.035	a		100.00
t 	1478653018.068	a		104.00
t 	1478653018.096	a		108.00
t 	1478653018.128	a		112.00
t 	1478653018.158	a		116.00
t 	1478653018.189	a		120.00
t 	1478653018.223	a		124.00
t 	1478653018.251	a		127.00
t 	1478653018.282	a		130.00
t 	1478653018.313	a		133.00
t 	1478653018.344	a		136.00
t 	1478653018.375	a		139.00
t 	1478653018.407	a		142.00
t 	1478653018.437	a		145.00
t 	1478653018.471	a		148.00
t 	1478653018.498	a		151.00
t 	1478653018.529	a		154.00
t 	1478653018.561	a		157.00
t 	1478653018.591	a		160.00
t 	1478653018.623	a		163.00
t 	1478653018.654	a		166.00
t 	1478653018.684	a		169.00
t 	1478653018.715	a		172.00
t 	1478653018.745	a		175.00
t 	1478653018.777	a		178.00
t 	1478653018.808	a		182.00
t 	1478653018.839	a		186.00
t 	1478653018.87	a		190.00
t 	1478653018.901	a		194.00
t 	1478653018.931	a		198.00
t 	1478653018.962	a		202.00
t 	1478653018.994	a		206.00
t 	1478653019.024	a		210.00
t 	1478653019.055	a		214.00
t 	1478653019.086	a		218.00
t 	1478653019.117	a		222.00
t 	1478653019.148	a		226.00
t 	1478653019.178	a		230.00
t 	1478653019.21	a		234.00
t 	1478653019.243	a		238.00
t 	1478653019.271	a		242.00
t 	1478653019.303	a		246.00
t 	1478653019.334	a		250.00
t 	1478653019.364	a		254.00
t 	1478653019.395	a		258.00
t 	1478653019.427	a		262.00
t 	1478653019.457	a		266.00
t 	1478653019.488	a		270.00
t 	1478653019.519	a		274.00
t 	1478653019.55	a		278.00
t 	1478653019.581	a		282.00
t 	1478653019.613	a		286.00
t 	1478653019.643	a		290.00
t 	1478653019.674	a		294.00
t 	1478653019.704	a		298.00
t 	1478653019.736	a		302.00
t 	1478653019.767	a		306.00
t 	1478653019.797	a		310.00
t 	1478653019.828	a		314.00
t 	1478653019.859	a		318.00
t 	1478653019.891	a		322.00
t 	1478653019.925	a		326.00
t 	1478653019.952	a		330.00
t 	1478653019.983	a		334.00
t 	1478653020.014	a		338.00
t 	1478653020.045	a		342.00
t 	1478653020.076	a		346.00
t 	1478653020.107	a		350.00
t 	1478653020.139	a		354.00
t 	1478653020.175	a		358.00
t 	1478653020.177	a		0.00
t 	1478653020.246	a		4.00
t 	1478653020.273	a		8.00
t 	1478653020.304	a		12.00
t 	1478653020.336	a		16.00
t 	1478653020.367	a		20.00
t 	1478653020.397	a		24.00
t 	1478653020.428	a		28.00
t 	1478653020.458	a		32.00
t 	1478653020.49	a		36.00
t 	1478653020.521	a		40.00
t 	1478653020.551	a		44.00
t 	1478653020.583	a		48.00
t 	1478653020.613	a		52.00
t 	1478653020.644	a		56.00
t 	1478653020.676	a		60.00
t 	1478653020.706	a		64.00
t 	1478653020.737	a		68.00
t 	1478653020.769	a		72.00
t 	1478653020.799	a		76.00
t 	1478653020.83	a		80.00
t 	1478653020.86	a		84.00
t 	1478653020.892	a		88.00
t 	1478653020.922	a		92.00
t 	1478653020.953	a		96.00
t 	1478653020.984	a		100.00
t 	1478653021.016	a		104.00
t 	1478653021.047	a		108.00
t 	1478653021.077	a		112.00
t 	1478653021.109	a		116.00
t 	1478653021.14	a		120.00
t 	1478653021.17	a		124.00
t 	1478653021.202	a		127.00
t 	1478653021.233	a		130.00
t 	1478653021.263	a		133.00
t 	1478653021.294	a		136.00
t 	1478653021.326	a		139.00
t 	1478653021.357	a		142.00
t 	1478653021.387	a		145.00
t 	1478653021.419	a		148.00
t 	1478653021.449	a		151.00
t 	1478653021.48	a		154.00
t 	1478653021.511	a		157.00
t 	1478653021.542	a		160.00
t 	1478653021.574	a		163.00
t 	1478653021.603	a		166.00
t 	1478653021.635	a		169.00
t 	1478653021.665	a		172.00
t 	1478653021.696	a		175.00
t 	1478653021.728	a		178.00
t 	1478653021.759	a		182.00
t 	1478653021.789	a		186.00
t 	1478653021.82	a		190.00
t 	1478653021.851	a		194.00
t 	1478653021.882	a		198.00
t 	1478653021.914	a		202.00
t 	1478653021.944	a		206.00
t 	1478653021.977	a		210.00
t 	1478653022.006	a		214.00
t 	1478653022.036	a		218.00
t 	1478653022.068	a		222.00
t 	1478653022.099	a		226.00
t 	1478653022.13	a		230.00
t 	1478653022.161	a		234.00
t 	1478653022.192	a		238.00
t 	1478653022.224	a		242.00
t 	1478653022.254	a		246.00
t 	1478653022.285	a		250.00
t 	1478653022.315	a		254.00
t 	1478653022.348	a		258.00
t 	1478653022.377	a		262.00
t 	1478653022.41	a		266.00
t 	1478653022.439	a		270.00
t 	1478653022.47	a		274.00
t 	1478653022.501	a		278.00
t 	1478653022.531	a		282.00
t 	1478653022.562	a		286.00
t 	1478653022.594	a		290.00
t 	1478653022.624	a		294.00
t 	1478653022.655	a		298.00
t 	1478653022.687	a		302.00
t 	1478653022.718	a		306.00
t 	1478653022.748	a		310.00
t 	1478653022.779	a		314.00
t 	1478653022.809	a		318.00
t 	1478653022.841	a		322.00
t 	1478653022.873	a		326.00
t 	1478653022.902	a		330.00
t 	1478653022.938	a		334.00
t 	1478653022.972	a		338.00
t 	1478653022.995	a		342.00
t 	1478653023.027	a		346.00
t 	1478653023.057	a		350.00
t 	1478653023.088	a		354.00
t 	1478653023.126	a		358.00
t 	1478653023.128	a		0.00
t 	1478653023.192	a		4.00
t 	1478653023.224	a		8.00
t 	1478653023.255	a		12.00
t 	1478653023.288	a		16.00
t 	1478653023.318	a		20.00
t 	1478653023.348	a		24.00
t 	1478653023.379	a		28.00
t 	1478653023.409	a		32.00
t 	1478653023.441	a		36.00
t 	1478653023.471	a		40.00
t 	1478653023.502	a		44.00
t 	1478653023.534	a		48.00
t 	1478653023.564	a		52.00
t 	1478653023.599	a		56.00
t 	1478653023.625	a		60.00
t 	1478653023.657	a		64.00
t 	1478653023.688	a		68.00
t 	1478653023.718	a		72.00
t 	1478653023.75	a		76.00
t 	1478653023.78	a		80.00
t 	1478653023.811	a		84.00
t 	1478653023.843	a		88.00
t 	1478653023.873	a		92.00
t 	1478653023.904	a		96.00
t 	1478653023.935	a		100.00
t 	1478653023.967	a		104.00
t 	1478653023.998	a		108.00
t 	1478653024.03	a		112.00
t 	1478653024.06	a		116.00
t 	1478653024.09	a		120.00
t 	1478653024.121	a		124.00
t 	1478653024.153	a		127.00
t 	1478653024.183	a		130.00
t 	1478653024.214	a		133.00
t 	1478653024.247	a		136.00
t 	1478653024.276	a		139.00
